service_date,service_hour,dong_name,transit_dong_code,included_in_3d_map,transit_inbound,transit_outbound,transit_internal,transit_pressure
20260308,9,신사동,11230510,1,333,146,43,436
20260308,9,논현1동,11230520,1,2049,1595,199,3445
20260308,9,논현2동,11230530,1,2036,646,132,2550
20260308,9,삼성1동,11230580,1,2129,619,125,2623
20260308,9,삼성2동,11230590,1,706,507,156,1057
20260308,9,대치4동,11230630,1,1718,818,146,2390
20260308,9,역삼1동,11230640,1,3914,2262,438,5738
20260308,9,역삼2동,11230650,1,414,388,141,661
20260308,9,압구정동,11230770,0,3064,667,110,3621
20260308,9,청담동,11230780,1,835,327,134,1028
20260308,10,신사동,11230510,1,468,212,73,607
20260308,10,논현1동,11230520,1,2391,2010,266,4135
20260308,10,논현2동,11230530,1,1925,726,177,2474
20260308,10,삼성1동,11230580,1,2427,747,165,3009
20260308,10,삼성2동,11230590,1,764,630,206,1188
20260308,10,대치4동,11230630,1,1479,928,197,2210
20260308,10,역삼1동,11230640,1,4079,3173,594,6658
20260308,10,역삼2동,11230650,1,420,508,188,740
20260308,10,압구정동,11230770,0,3427,1218,213,4432
20260308,10,청담동,11230780,1,766,459,202,1023
20260308,11,신사동,11230510,1,448,257,71,634
20260308,11,논현1동,11230520,1,2397,2126,238,4285
20260308,11,논현2동,11230530,1,1815,810,159,2466
20260308,11,삼성1동,11230580,1,2438,1253,212,3479
20260308,11,삼성2동,11230590,1,706,688,191,1203
20260308,11,대치4동,11230630,1,1684,1104,178,2610
20260308,11,역삼1동,11230640,1,4424,3528,681,7271
20260308,11,역삼2동,11230650,1,429,507,186,750
20260308,11,압구정동,11230770,0,2818,1264,206,3876
20260308,11,청담동,11230780,1,581,493,195,879
20260308,12,신사동,11230510,1,517,484,140,861
20260308,12,논현1동,11230520,1,2655,2563,310,4908
20260308,12,논현2동,11230530,1,1952,1307,277,2982
20260308,12,삼성1동,11230580,1,2498,1871,340,4029
20260308,12,삼성2동,11230590,1,920,815,231,1504
20260308,12,대치4동,11230630,1,2291,1563,319,3535
20260308,12,역삼1동,11230640,1,4955,4719,866,8808
20260308,12,역삼2동,11230650,1,562,633,216,979
20260308,12,압구정동,11230770,0,2984,2080,333,4731
20260308,12,청담동,11230780,1,656,616,259,1013
20260308,13,신사동,11230510,1,493,444,141,796
20260308,13,논현1동,11230520,1,2424,3013,306,5131
20260308,13,논현2동,11230530,1,1793,1555,210,3138
20260308,13,삼성1동,11230580,1,2446,1898,362,3982
20260308,13,삼성2동,11230590,1,873,985,262,1596
20260308,13,대치4동,11230630,1,2069,1918,348,3639
20260308,13,역삼1동,11230640,1,4797,4767,827,8737
20260308,13,역삼2동,11230650,1,582,729,228,1083
20260308,13,압구정동,11230770,0,2694,2333,342,4685
20260308,13,청담동,11230780,1,638,663,276,1025
20260308,14,신사동,11230510,1,482,460,111,831
20260308,14,논현1동,11230520,1,2286,3319,343,5262
20260308,14,논현2동,11230530,1,1501,1610,200,2911
20260308,14,삼성1동,11230580,1,2102,2385,388,4099
20260308,14,삼성2동,11230590,1,828,918,256,1490
20260308,14,대치4동,11230630,1,1450,1863,248,3065
20260308,14,역삼1동,11230640,1,4270,5382,899,8753
20260308,14,역삼2동,11230650,1,466,666,203,929
20260308,14,압구정동,11230770,0,2324,2815,379,4760
20260308,14,청담동,11230780,1,533,686,224,995
20260308,15,신사동,11230510,1,505,495,123,877
20260308,15,논현1동,11230520,1,2199,3370,366,5203
20260308,15,논현2동,11230530,1,1393,1814,296,2911
20260308,15,삼성1동,11230580,1,2125,2701,434,4392
20260308,15,삼성2동,11230590,1,863,914,252,1525
20260308,15,대치4동,11230630,1,1384,1898,280,3002
20260308,15,역삼1동,11230640,1,4074,5641,831,8884
20260308,15,역삼2동,11230650,1,482,607,201,888
20260308,15,압구정동,11230770,0,2318,2890,409,4799
20260308,15,청담동,11230780,1,505,684,230,959
20260308,16,신사동,11230510,1,453,632,123,962
20260308,16,논현1동,11230520,1,2336,3912,364,5884
20260308,16,논현2동,11230530,1,1273,1988,252,3009
20260308,16,삼성1동,11230580,1,1828,2930,532,4226
20260308,16,삼성2동,11230590,1,839,979,276,1542
20260308,16,대치4동,11230630,1,1430,1963,266,3127
20260308,16,역삼1동,11230640,1,4381,5944,941,9384
20260308,16,역삼2동,11230650,1,496,586,151,931
20260308,16,압구정동,11230770,0,2181,3207,433,4955
20260308,16,청담동,11230780,1,553,695,215,1033
20260308,17,신사동,11230510,1,487,642,163,966
20260308,17,논현1동,11230520,1,2262,3607,324,5545
20260308,17,논현2동,11230530,1,1043,1755,256,2542
20260308,17,삼성1동,11230580,1,1467,2832,508,3791
20260308,17,삼성2동,11230590,1,835,980,282,1533
20260308,17,대치4동,11230630,1,1561,2689,506,3744
20260308,17,역삼1동,11230640,1,4055,5625,847,8833
20260308,17,역삼2동,11230650,1,500,629,194,935
20260308,17,압구정동,11230770,0,2002,3100,440,4662
20260308,17,청담동,11230780,1,570,825,237,1158
20260308,18,신사동,11230510,1,395,580,144,831
20260308,18,논현1동,11230520,1,1626,3363,278,4711
20260308,18,논현2동,11230530,1,885,1591,209,2267
20260308,18,삼성1동,11230580,1,1125,2657,484,3298
20260308,18,삼성2동,11230590,1,698,781,255,1224
20260308,18,대치4동,11230630,1,1168,2066,315,2919
20260308,18,역삼1동,11230640,1,3231,5209,784,7656
20260308,18,역삼2동,11230650,1,516,505,127,894
20260308,18,압구정동,11230770,0,1498,3265,333,4430
20260308,18,청담동,11230780,1,451,1031,248,1234
20260308,19,신사동,11230510,1,281,451,100,632
20260308,19,논현1동,11230520,1,1303,2919,272,3950
20260308,19,논현2동,11230530,1,694,1619,179,2134
20260308,19,삼성1동,11230580,1,886,2089,334,2641
20260308,19,삼성2동,11230590,1,640,662,173,1129
20260308,19,대치4동,11230630,1,1040,1672,219,2493
20260308,19,역삼1동,11230640,1,2917,4555,610,6862
20260308,19,역삼2동,11230650,1,408,409,107,710
20260308,19,압구정동,11230770,0,1187,3009,336,3860
20260308,19,청담동,11230780,1,438,606,139,905
20260308,20,신사동,11230510,1,209,477,109,577
20260308,20,논현1동,11230520,1,1062,2982,205,3839
20260308,20,논현2동,11230530,1,638,1129,130,1637
20260308,20,삼성1동,11230580,1,669,1887,304,2252
20260308,20,삼성2동,11230590,1,621,552,133,1040
20260308,20,대치4동,11230630,1,838,1355,188,2005
20260308,20,역삼1동,11230640,1,2424,4337,474,6287
20260308,20,역삼2동,11230650,1,375,327,66,636
20260308,20,압구정동,11230770,0,742,3488,233,3997
20260308,20,청담동,11230780,1,341,520,76,785
20260308,21,신사동,11230510,1,161,389,86,464
20260308,21,논현1동,11230520,1,809,2969,175,3603
20260308,21,논현2동,11230530,1,499,1060,89,1470
20260308,21,삼성1동,11230580,1,447,1574,264,1757
20260308,21,삼성2동,11230590,1,538,479,76,941
20260308,21,대치4동,11230630,1,722,1610,248,2084
20260308,21,역삼1동,11230640,1,1777,4206,419,5564
20260308,21,역삼2동,11230650,1,393,350,65,678
20260308,21,압구정동,11230770,0,513,2240,215,2538
20260308,21,청담동,11230780,1,298,457,59,696
20260308,22,신사동,11230510,1,114,348,70,392
20260308,22,논현1동,11230520,1,648,2334,135,2847
20260308,22,논현2동,11230530,1,375,762,50,1087
20260308,22,삼성1동,11230580,1,300,1054,153,1201
20260308,22,삼성2동,11230590,1,381,375,78,678
20260308,22,대치4동,11230630,1,506,1730,234,2002
20260308,22,역삼1동,11230640,1,1226,3419,324,4321
20260308,22,역삼2동,11230650,1,265,325,56,534
20260308,22,압구정동,11230770,0,330,1357,122,1565
20260308,22,청담동,11230780,1,195,316,45,466
20260308,23,신사동,11230510,1,45,100,16,129
20260308,23,논현1동,11230520,1,293,932,71,1154
20260308,23,논현2동,11230530,1,128,277,21,384
20260308,23,삼성1동,11230580,1,123,262,43,342
20260308,23,삼성2동,11230590,1,130,162,37,255
20260308,23,대치4동,11230630,1,165,469,87,547
20260308,23,역삼1동,11230640,1,473,1527,175,1825
20260308,23,역삼2동,11230650,1,131,117,19,229
20260308,23,압구정동,11230770,0,136,440,45,531
20260308,23,청담동,11230780,1,88,158,29,217
20260309,0,신사동,11230510,1,14,25,7,32
20260309,0,논현1동,11230520,1,145,327,29,443
20260309,0,논현2동,11230530,1,41,144,13,172
20260309,0,삼성1동,11230580,1,41,104,18,127
20260309,0,삼성2동,11230590,1,61,129,30,160
20260309,0,대치4동,11230630,1,91,231,31,291
20260309,0,역삼1동,11230640,1,250,662,90,822
20260309,0,역삼2동,11230650,1,51,46,5,92
20260309,0,압구정동,11230770,0,53,152,33,172
20260309,0,청담동,11230780,1,39,57,8,88
20260309,1,신사동,11230510,1,1,3,1,3
20260309,1,논현1동,11230520,1,37,56,1,92
20260309,1,논현2동,11230530,1,3,3,1,5
20260309,1,삼성1동,11230580,1,23,22,13,32
20260309,1,삼성2동,11230590,1,18,35,11,42
20260309,1,대치4동,11230630,1,32,26,1,57
20260309,1,역삼1동,11230640,1,83,164,21,226
20260309,1,역삼2동,11230650,1,21,32,6,47
20260309,1,압구정동,11230770,0,0,5,2,3
20260309,1,청담동,11230780,1,15,17,4,28
20260309,2,신사동,11230510,1,0,0,0,0
20260309,2,논현1동,11230520,1,33,76,6,103
20260309,2,논현2동,11230530,1,0,0,0,0
20260309,2,삼성1동,11230580,1,20,15,3,32
20260309,2,삼성2동,11230590,1,30,35,4,61
20260309,2,대치4동,11230630,1,20,28,1,47
20260309,2,역삼1동,11230640,1,78,115,11,182
20260309,2,역삼2동,11230650,1,22,24,4,42
20260309,2,압구정동,11230770,0,1,0,0,1
20260309,2,청담동,11230780,1,18,14,3,29
20260309,3,신사동,11230510,1,1,0,0,1
20260309,3,논현1동,11230520,1,13,34,0,47
20260309,3,논현2동,11230530,1,2,0,0,2
20260309,3,삼성1동,11230580,1,53,8,4,57
20260309,3,삼성2동,11230590,1,40,29,6,63
20260309,3,대치4동,11230630,1,24,28,0,52
20260309,3,역삼1동,11230640,1,123,100,15,208
20260309,3,역삼2동,11230650,1,37,23,2,58
20260309,3,압구정동,11230770,0,4,2,1,5
20260309,3,청담동,11230780,1,20,22,2,40
20260309,4,신사동,11230510,1,148,18,2,164
20260309,4,논현1동,11230520,1,215,42,10,247
20260309,4,논현2동,11230530,1,228,24,4,248
20260309,4,삼성1동,11230580,1,427,23,8,442
20260309,4,삼성2동,11230590,1,180,34,9,205
20260309,4,대치4동,11230630,1,173,52,5,220
20260309,4,역삼1동,11230640,1,597,96,15,678
20260309,4,역삼2동,11230650,1,162,40,9,193
20260309,4,압구정동,11230770,0,298,28,5,321
20260309,4,청담동,11230780,1,225,32,10,247
20260309,5,신사동,11230510,1,180,52,9,223
20260309,5,논현1동,11230520,1,1136,343,48,1431
20260309,5,논현2동,11230530,1,1336,172,27,1481
20260309,5,삼성1동,11230580,1,1640,204,38,1806
20260309,5,삼성2동,11230590,1,732,153,36,849
20260309,5,대치4동,11230630,1,1547,226,37,1736
20260309,5,역삼1동,11230640,1,2604,497,74,3027
20260309,5,역삼2동,11230650,1,379,118,30,467
20260309,5,압구정동,11230770,0,1196,215,24,1387
20260309,5,청담동,11230780,1,409,94,28,475
20260309,6,신사동,11230510,1,257,88,25,320
20260309,6,논현1동,11230520,1,3410,1096,100,4406
20260309,6,논현2동,11230530,1,3158,501,75,3584
20260309,6,삼성1동,11230580,1,3459,579,86,3952
20260309,6,삼성2동,11230590,1,2025,509,86,2448
20260309,6,대치4동,11230630,1,5170,674,89,5755
20260309,6,역삼1동,11230640,1,8489,2069,306,10252
20260309,6,역삼2동,11230650,1,895,437,114,1218
20260309,6,압구정동,11230770,0,2238,538,61,2715
20260309,6,청담동,11230780,1,687,248,71,864
20260309,7,신사동,11230510,1,788,338,99,1027
20260309,7,논현1동,11230520,1,9528,3754,277,13005
20260309,7,논현2동,11230530,1,10673,1222,254,11641
20260309,7,삼성1동,11230580,1,8892,1140,197,9835
20260309,7,삼성2동,11230590,1,5934,1287,294,6927
20260309,7,대치4동,11230630,1,14512,1668,296,15884
20260309,7,역삼1동,11230640,1,23369,5664,1005,28028
20260309,7,역삼2동,11230650,1,1950,1172,298,2824
20260309,7,압구정동,11230770,0,6810,1200,159,7851
20260309,7,청담동,11230780,1,1877,685,256,2306
20260309,8,신사동,11230510,1,897,326,103,1120
20260309,8,논현1동,11230520,1,13885,7095,524,20456
20260309,8,논현2동,11230530,1,13896,1744,407,15233
20260309,8,삼성1동,11230580,1,9553,1417,334,10636
20260309,8,삼성2동,11230590,1,7312,1605,465,8452
20260309,8,대치4동,11230630,1,15223,2244,456,17011
20260309,8,역삼1동,11230640,1,28190,7996,2058,34128
20260309,8,역삼2동,11230650,1,1800,1225,494,2531
20260309,8,압구정동,11230770,0,9865,1603,236,11232
20260309,8,청담동,11230780,1,2308,805,308,2805
20260309,9,신사동,11230510,1,694,311,94,911
20260309,9,논현1동,11230520,1,8395,4791,564,12622
20260309,9,논현2동,11230530,1,6881,1443,444,7880
20260309,9,삼성1동,11230580,1,4476,1149,325,5300
20260309,9,삼성2동,11230590,1,3723,1389,559,4553
20260309,9,대치4동,11230630,1,8168,1849,393,9624
20260309,9,역삼1동,11230640,1,17083,5960,1873,21170
20260309,9,역삼2동,11230650,1,1089,853,365,1577
20260309,9,압구정동,11230770,0,6243,1431,307,7367
20260309,9,청담동,11230780,1,1523,691,309,1905
20260309,10,신사동,11230510,1,433,289,91,631
20260309,10,논현1동,11230520,1,4049,3390,479,6960
20260309,10,논현2동,11230530,1,2890,1253,324,3819
20260309,10,삼성1동,11230580,1,2397,1116,269,3244
20260309,10,삼성2동,11230590,1,1662,1005,359,2308
20260309,10,대치4동,11230630,1,3902,1764,313,5353
20260309,10,역삼1동,11230640,1,7294,4332,1097,10529
20260309,10,역삼2동,11230650,1,604,597,249,952
20260309,10,압구정동,11230770,0,3986,1588,250,5324
20260309,10,청담동,11230780,1,776,567,259,1084
20260309,11,신사동,11230510,1,414,344,119,639
20260309,11,논현1동,11230520,1,3173,3661,549,6285
20260309,11,논현2동,11230530,1,2115,1450,382,3183
20260309,11,삼성1동,11230580,1,2185,1503,379,3309
20260309,11,삼성2동,11230590,1,1440,1096,389,2147
20260309,11,대치4동,11230630,1,2933,2216,361,4788
20260309,11,역삼1동,11230640,1,5362,4697,1089,8970
20260309,11,역삼2동,11230650,1,569,666,272,963
20260309,11,압구정동,11230770,0,3184,1887,335,4736
20260309,11,청담동,11230780,1,733,664,310,1087
20260309,12,신사동,11230510,1,450,379,118,711
20260309,12,논현1동,11230520,1,3251,3716,582,6385
20260309,12,논현2동,11230530,1,2241,1757,426,3572
20260309,12,삼성1동,11230580,1,2222,1776,432,3566
20260309,12,삼성2동,11230590,1,1440,1238,409,2269
20260309,12,대치4동,11230630,1,3107,2444,381,5170
20260309,12,역삼1동,11230640,1,5477,5177,1085,9569
20260309,12,역삼2동,11230650,1,680,639,246,1073
20260309,12,압구정동,11230770,0,2958,2433,394,4997
20260309,12,청담동,11230780,1,661,642,252,1051
20260309,13,신사동,11230510,1,501,461,138,824
20260309,13,논현1동,11230520,1,3460,3959,576,6843
20260309,13,논현2동,11230530,1,2304,1897,440,3761
20260309,13,삼성1동,11230580,1,2132,1883,489,3526
20260309,13,삼성2동,11230590,1,1363,1385,481,2267
20260309,13,대치4동,11230630,1,3127,2728,415,5440
20260309,13,역삼1동,11230640,1,5472,5640,1190,9922
20260309,13,역삼2동,11230650,1,701,626,244,1083
20260309,13,압구정동,11230770,0,2946,2570,434,5082
20260309,13,청담동,11230780,1,642,797,353,1086
20260309,14,신사동,11230510,1,459,531,179,811
20260309,14,논현1동,11230520,1,3007,4348,581,6774
20260309,14,논현2동,11230530,1,2028,2346,438,3936
20260309,14,삼성1동,11230580,1,1828,2499,484,3843
20260309,14,삼성2동,11230590,1,1205,1530,459,2276
20260309,14,대치4동,11230630,1,2662,3423,393,5692
20260309,14,역삼1동,11230640,1,4740,6593,1245,10088
20260309,14,역삼2동,11230650,1,677,790,292,1175
20260309,14,압구정동,11230770,0,2778,3366,434,5710
20260309,14,청담동,11230780,1,638,872,300,1210
20260309,15,신사동,11230510,1,553,879,263,1169
20260309,15,논현1동,11230520,1,3040,4954,575,7419
20260309,15,논현2동,11230530,1,1939,3151,561,4529
20260309,15,삼성1동,11230580,1,1977,3306,559,4724
20260309,15,삼성2동,11230590,1,1311,1938,570,2679
20260309,15,대치4동,11230630,1,3175,4652,539,7288
20260309,15,역삼1동,11230640,1,4957,7614,1163,11408
20260309,15,역삼2동,11230650,1,935,1067,328,1674
20260309,15,압구정동,11230770,0,2921,4211,609,6523
20260309,15,청담동,11230780,1,720,1028,398,1350
20260309,16,신사동,11230510,1,489,710,185,1014
20260309,16,논현1동,11230520,1,3258,5910,580,8588
20260309,16,논현2동,11230530,1,1936,3632,471,5097
20260309,16,삼성1동,11230580,1,1780,3752,520,5012
20260309,16,삼성2동,11230590,1,1309,2133,488,2954
20260309,16,대치4동,11230630,1,3194,5863,496,8561
20260309,16,역삼1동,11230640,1,5302,10076,1272,14106
20260309,16,역삼2동,11230650,1,707,1090,303,1494
20260309,16,압구정동,11230770,0,2977,4206,464,6719
20260309,16,청담동,11230780,1,638,985,290,1333
20260309,17,신사동,11230510,1,482,722,167,1037
20260309,17,논현1동,11230520,1,4222,11163,622,14763
20260309,17,논현2동,11230530,1,2248,6754,473,8529
20260309,17,삼성1동,11230580,1,1910,6731,705,7936
20260309,17,삼성2동,11230590,1,1562,3984,581,4965
20260309,17,대치4동,11230630,1,3392,10689,514,13567
20260309,17,역삼1동,11230640,1,7088,19570,1468,25190
20260309,17,역삼2동,11230650,1,736,1602,370,1968
20260309,17,압구정동,11230770,0,3281,5960,521,8720
20260309,17,청담동,11230780,1,687,1568,331,1924
20260309,18,신사동,11230510,1,553,980,169,1364
20260309,18,논현1동,11230520,1,4206,18724,769,22161
20260309,18,논현2동,11230530,1,2362,13150,689,14823
20260309,18,삼성1동,11230580,1,2026,10305,866,11465
20260309,18,삼성2동,11230590,1,1790,7107,806,8091
20260309,18,대치4동,11230630,1,3128,16006,589,18545
20260309,18,역삼1동,11230640,1,8168,27113,1959,33322
20260309,18,역삼2동,11230650,1,1024,1871,342,2553
20260309,18,압구정동,11230770,0,2983,8962,594,11351
20260309,18,청담동,11230780,1,835,2008,370,2473
20260309,19,신사동,11230510,1,348,819,145,1022
20260309,19,논현1동,11230520,1,2096,12736,538,14294
20260309,19,논현2동,11230530,1,1327,6530,428,7429
20260309,19,삼성1동,11230580,1,1231,4895,508,5618
20260309,19,삼성2동,11230590,1,1106,3682,473,4315
20260309,19,대치4동,11230630,1,1693,8199,358,9534
20260309,19,역삼1동,11230640,1,4289,17870,1331,20828
20260309,19,역삼2동,11230650,1,709,1149,234,1624
20260309,19,압구정동,11230770,0,1595,6642,444,7793
20260309,19,청담동,11230780,1,549,1295,252,1592
20260309,20,신사동,11230510,1,231,604,135,700
20260309,20,논현1동,11230520,1,1356,7346,316,8386
20260309,20,논현2동,11230530,1,996,3684,259,4421
20260309,20,삼성1동,11230580,1,888,3186,390,3684
20260309,20,삼성2동,11230590,1,874,2082,296,2660
20260309,20,대치4동,11230630,1,1181,5309,297,6193
